Interval=	0.001 s
ExcelDateTime=	4.6199557208069433e+004	6/26/2026 13:22:22.777199
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.28	0.014375	0.020625	0.1965625	0.3396875	-0.3146875	-0.004375
0.281	0.0153125	0.0184375	0.196875	0.339375	-0.3140625	-0.0028125
0.282	0.01875	0.019375	0.1971875	0.338125	-0.3134375	-0.0025
0.283	0.015	0.019375	0.1990625	0.33875	-0.3121875	-0.0015625
0.284	0.0146875	0.01875	0.1975	0.33875	-0.3171875	-0.0015625
0.285	0.015625	0.02	0.199375	0.3403125	-0.3128125	-0.003125
0.286	0.015625	0.0215625	0.1996875	0.34	-0.31375	-0.0028125
0.287	0.0196875	0.020625	0.2003125	0.3409375	-0.3190625	-0.003125
0.288	0.01875	0.0203125	0.1975	0.3371875	-0.315625	-0.00125
0.289	0.0140625	0.0159375	0.1996875	0.3378125	-0.3175	-0.0028125
0.29	0.0153125	0.0203125	0.1996875	0.3384375	-0.31375	-0.0040625
0.291	0.0153125	0.0196875	0.2	0.3409375	-0.314375	-0.0015625
0.292	0.015	0.01875	0.200625	0.3371875	-0.3140625	-0.003125
0.293	0.015	0.0190625	0.198125	0.3403125	-0.31375	-0.0046875
0.294	0.016875	0.018125	0.1975	0.339375	-0.3134375	-0.0046875
0.295	0.01625	0.0184375	0.19625	0.3403125	-0.315	-0.0028125
0.296	0.0171875	0.019375	0.199375	0.3415625	-0.314375	-0.005
0.297	0.0159375	0.02	0.19875	0.33875	-0.31375	-0.0009375
0.298	0.015	0.0228125	0.19625	0.3371875	-0.31375	-0.00125
0.299	0.0140625	0.020625	0.2009375	0.3390625	-0.31625	-0.003125
0.3	0.0153125	0.02125	0.1978125	0.3396875	-0.3140625	0
0.301	0.0175	0.0190625	0.2003125	0.3409375	-0.3153125	-0.0040625
0.302	0.0178125	0.02	0.19875	0.3396875	-0.315	-0.0021875
0.303	0.015	0.0190625	0.196875	0.3403125	-0.31875	-0.005
0.304	0.0134375	0.020625	0.1990625	0.3384375	-0.31375	-0.0046875
0.305	0.0175	0.016875	0.19875	0.339375	-0.3159375	-0.0021875
0.306	0.0153125	0.0196875	0.1971875	0.338125	-0.3146875	-0.0053125
0.307	0.015625	0.018125	0.1975	0.3365625	-0.3175	-0.0028125
0.308	0.014375	0.0184375	0.199375	0.34	-0.315	-0.0040625
0.309	0.0153125	0.0178125	0.1965625	0.3390625	-0.315625	-0.0034375
0.31	0.0171875	0.0171875	0.1990625	0.3415625	-0.3128125	-0.0040625
0.311	0.01375	0.01875	0.198125	0.341875	-0.314375	-0.0053125
0.312	0.0153125	0.0184375	0.1971875	0.336875	-0.315	0
0.313	0.0134375	0.0203125	0.1965625	0.3390625	-0.3128125	-0.00375
0.314	0.016875	0.0184375	0.2003125	0.3390625	-0.315	-0.0046875
0.315	0.01625	0.01625	0.1978125	0.3396875	-0.316875	-0.00375
0.316	0.015625	0.0175	0.1990625	0.33875	-0.3146875	-0.005
0.317	0.014375	0.0209375	0.2003125	0.3375	-0.31375	-0.00375
0.318	0.0153125	0.0184375	0.198125	0.338125	-0.3140625	-0.00375
0.319	0.0153125	0.0184375	0.200625	0.338125	-0.3153125	-0.004375
0.32	0.015	0.015625	0.1996875	0.33625	-0.3128125	-0.0046875
0.321	0.0140625	0.016875	0.2003125	0.3359375	-0.31375	-0.005
0.322	0.0171875	0.020625	0.19875	0.33875	-0.311875	-0.005625
0.323	0.015	0.0184375	0.196875	0.3390625	-0.3140625	-0.0028125
0.324	0.0171875	0.0203125	0.1965625	0.33875	-0.315625	-0.0028125
0.325	0.015625	0.01875	0.1978125	0.3390625	-0.3146875	-0.0046875
0.326	0.015	0.019375	0.1990625	0.33875	-0.31375	-0.0021875
0.327	0.01625	0.02	0.199375	0.3375	-0.315	-0.0040625
0.328	0.015	0.02	0.1975	0.3378125	-0.313125	-0.005625
0.329	0.015	0.018125	0.2	0.3375	-0.3128125	-0.0025
0.33	0.0153125	0.0184375	0.199375	0.3390625	-0.3109375	-0.0034375
0.331	0.0125	0.0190625	0.19875	0.3378125	-0.3146875	-0.0028125
0.332	0.0146875	0.020625	0.1978125	0.3396875	-0.3128125	-0.003125
0.333	0.015625	0.0190625	0.1978125	0.3371875	-0.315	-0.000625
0.334	0.0153125	0.0203125	0.1978125	0.3415625	-0.3159375	-0.0040625
0.335	0.018125	0.020625	0.1975	0.3403125	-0.315625	-0.0034375
0.336	0.0159375	0.019375	0.200625	0.3390625	-0.3153125	-0.0028125
0.337	0.0159375	0.0209375	0.1996875	0.3378125	-0.315625	-0.00125
0.338	0.0165625	0.0215625	0.19625	0.3346875	-0.315	-0.0021875
0.339	0.0171875	0.016875	0.1996875	0.3371875	-0.3134375	-0.0028125
0.34	0.0165625	0.0209375	0.1978125	0.3384375	-0.3134375	-0.0046875
