Interval=	0.001 s
ExcelDateTime=	4.6199458041968843e+004	6/26/2026 10:59:34.826108
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.286	0.005	0.00125	0.0025	0.0115625	0.004375	0.00125
0.287	0.0053125	0.0009375	0.001875	0.0125	0.0028125	-0.000625
0.288	0.0075	-0.0015625	0.005625	0.0128125	0.0046875	0.0021875
0.289	0.005625	-0.003125	0.00375	0.01375	0.0028125	0
0.29	0.0075	-0.0021875	0.0046875	0.0128125	0.00625	-0.0003125
0.291	0.0046875	-0.001875	0.0075	0.0134375	0.0015625	-0.00125
0.292	0.0071875	-0.0034375	0.005625	0.0128125	0.004375	0.0003125
0.293	0.006875	-0.0046875	0.0053125	0.0125	0.0025	0
0.294	0.0071875	-0.00125	0.0071875	0.01375	0.0025	-0.000625
0.295	0.005	-0.003125	0.0053125	0.011875	0.0046875	-0.0015625
0.296	0.0053125	-0.0028125	0.00625	0.0153125	0.006875	0.0028125
0.297	0.0071875	-0.0021875	0.0059375	0.0121875	0.004375	-0.000625
0.298	0.010625	0	0.0034375	0.0128125	0.0065625	-0.0009375
0.299	0.006875	-0.0009375	0.005	0.015625	0.0046875	-0.0021875
0.3	0.0096875	-0.0003125	0.0071875	0.01375	0.0028125	0.0015625
0.301	0.01	0.0003125	0.0075	0.0125	0.0009375	0.004375
0.302	0.0059375	-0.0003125	0.00875	0.01125	0.0046875	-0.000625
0.303	0.01	-0.0021875	0.0059375	0.014375	0.0003125	-0.0003125
0.304	0.00625	-0.0025	0.00375	0.0134375	0.004375	0.003125
0.305	0.0075	-0.0040625	0.005	0.013125	0.00125	0.0015625
0.306	0.0071875	-0.000625	0.0040625	0.0134375	0.0040625	-0.0034375
0.307	0.0075	0	0.0046875	0.0121875	0.00375	-0.0028125
0.308	0.008125	-0.0028125	0.0025	0.0134375	0.0034375	0.0009375
